"quad_id","pca_basis","pca_label","scale","manual_excluded_50m","n_available_pixels","mean_reflectance","pc1","pc2","pc3","sampled_pixels"
"sub50_52","regular_PCA","Regular PCA","50m",FALSE,148734,0.18359461720165,-8.11794681212067,2.02273351199915,-0.249155561954592,250
"sub50_53","regular_PCA","Regular PCA","50m",TRUE,73073,0.171177933198061,-10.697165473003,1.95453961072196,-0.516466126631239,250
"sub50_54","regular_PCA","Regular PCA","50m",FALSE,156070,0.23846119569337,3.79797051379867,1.82186789142721,-0.039129831345194,250
"sub50_55","regular_PCA","Regular PCA","50m",FALSE,175675,0.226820903871678,-1.25279887009019,-1.24780034598327,-0.625660281063454,250
"sub50_56","regular_PCA","Regular PCA","50m",FALSE,145500,0.221726308289296,-1.6964838525587,-0.673254032140217,-1.06477360865115,250
"sub50_57","regular_PCA","Regular PCA","50m",FALSE,194198,0.257999769928942,4.95878723380113,-1.65247969575116,1.75329386332472,250
"sub50_58","regular_PCA","Regular PCA","50m",FALSE,189724,0.251046225916055,4.39459177551721,-0.834019121046893,1.15129561631533,250
"sub50_59","regular_PCA","Regular PCA","50m",FALSE,182287,0.24266545525645,0.905235108458623,-2.60839396234341,0.425473955969472,250
"sub50_6","regular_PCA","Regular PCA","50m",FALSE,154062,0.205258945949941,-3.85808777682251,1.18951220136727,0.168336273856257,250
"sub50_60","regular_PCA","Regular PCA","50m",FALSE,164492,0.213011544167378,-2.66505184393246,0.929330277394374,0.247422895193132,250
"sub50_61","regular_PCA","Regular PCA","50m",FALSE,121379,0.190893867940677,-7.10686147501862,1.16847522710578,0.141597884694611,250
"sub50_62","regular_PCA","Regular PCA","50m",TRUE,48957,0.205558972251488,1.31551619454429,7.58362192629635,0.340441658179304,250
"sub50_63","regular_PCA","Regular PCA","50m",FALSE,184856,0.247969654273149,3.98389569668002,-0.3312712316559,0.032564699646533,250
"sub50_64","regular_PCA","Regular PCA","50m",FALSE,159846,0.208232516409606,-4.49113439859703,-0.09285566482283,-0.335811305797921,250
"sub50_65","regular_PCA","Regular PCA","50m",FALSE,190561,0.265349500128322,5.52336040803514,-3.0747523946673,1.05852692907344,250
"sub50_66","regular_PCA","Regular PCA","50m",FALSE,194951,0.257303648955974,4.77447283381192,-1.71065610365408,1.63462487572116,250
"sub50_67","regular_PCA","Regular PCA","50m",FALSE,194915,0.249374985088925,4.03484668493022,-0.866511461523667,1.06746060562888,250
"sub50_68","regular_PCA","Regular PCA","50m",FALSE,180561,0.240572227399504,1.05460464500739,-1.91502680129918,1.00929463261387,250
"sub50_69","regular_PCA","Regular PCA","50m",FALSE,150307,0.249135303963257,1.76795620501263,-3.14055218240981,1.6547953223638,250
"sub50_7","regular_PCA","Regular PCA","50m",FALSE,186194,0.238531322108051,3.09554657998079,1.17188963412602,0.768795285687555,250
"sub50_70","regular_PCA","Regular PCA","50m",TRUE,24627,0.244656844124648,1.50473076974574,-2.35935969450737,0.445872389764241,250
"sub50_71","regular_PCA","Regular PCA","50m",TRUE,61012,0.239043608936458,0.813561740010151,-1.80420845015642,-0.898198372935477,250
"sub50_72","regular_PCA","Regular PCA","50m",FALSE,185114,0.209532716236543,-1.66188299515159,3.17296863185239,0.216850532410085,250
"sub50_73","regular_PCA","Regular PCA","50m",FALSE,165703,0.248946964562917,2.53180493182645,-2.31654708723537,1.25455120793188,250
"sub50_74","regular_PCA","Regular PCA","50m",FALSE,185454,0.25345477637094,3.55393407339289,-2.20973962253404,0.867764418008594,250
"sub50_75","regular_PCA","Regular PCA","50m",FALSE,206301,0.256072411794192,5.52525355200279,-0.560632854562307,1.94829242250798,250
"sub50_76","regular_PCA","Regular PCA","50m",FALSE,196683,0.258701436916663,5.68110993907348,-1.34664323536309,1.93027643724188,250
"sub50_77","regular_PCA","Regular PCA","50m",FALSE,182980,0.246333422607746,2.18373504568386,-2.09032862600615,0.422540859787529,250
"sub50_78","regular_PCA","Regular PCA","50m",FALSE,128427,0.24364315989846,1.29313523634344,-2.27872549635632,1.44049115847076,250
"sub50_79","regular_PCA","Regular PCA","50m",TRUE,849,0.206570652555018,-1.42439178510391,3.80657662978451,-2.40128911864611,250
"sub50_8","regular_PCA","Regular PCA","50m",FALSE,187893,0.236979195315822,2.22758273953982,0.41013052922108,0.522209512401653,250
"sub50_80","regular_PCA","Regular PCA","50m",TRUE,19089,0.193129498753789,-4.93391863351393,3.35255196590661,-1.07460345037584,250
"sub50_9","regular_PCA","Regular PCA","50m",FALSE,167680,0.227526755903079,-0.195157595037216,-0.340927828280199,-1.25191909366072,250
